"No.","Time","Source","Destination","Protocol","Length","Info"
"3641","49.905618","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  52148 [ACK] Seq=3825 Ack=104705 Win=65535 Len=0"
"3642","50.046320","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TLSv1.3","198","Application Data, Application Data, Application Data, Application Data"
"3643","50.046341","10.8.0.1","a23-77-218-147.deploy.static.akamaitechnologies.com","TCP","54","52148  >  443 [ACK] Seq=104705 Ack=3969 Win=65535 Len=0"
"3644","50.073990","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TLSv1.3","89","Application Data"
"3645","50.073997","10.8.0.1","a23-77-218-147.deploy.static.akamaitechnologies.com","TCP","54","52148  >  443 [ACK] Seq=104705 Ack=4004 Win=65535 Len=0"
"3646","50.094676","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TLSv1.3","89","Application Data"
"3647","50.094682","10.8.0.1","a23-77-218-147.deploy.static.akamaitechnologies.com","TCP","54","52148  >  443 [ACK] Seq=104705 Ack=4039 Win=65535 Len=0"
"3648","50.100443","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TLSv1.3","89","Application Data"
"3649","50.100459","10.8.0.1","a23-77-218-147.deploy.static.akamaitechnologies.com","TCP","54","52148  >  443 [ACK] Seq=104705 Ack=4074 Win=65535 Len=0"
"3650","50.157864","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TLSv1.3","124","Application Data, Application Data"
"3651","50.157878","10.8.0.1","a23-77-218-147.deploy.static.akamaitechnologies.com","TCP","54","52148  >  443 [ACK] Seq=104705 Ack=4144 Win=65535 Len=0"
"3652","50.203640","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TLSv1.3","762","Application Data"
"3653","50.203666","10.8.0.1","a23-77-218-147.deploy.static.akamaitechnologies.com","TCP","54","52148  >  443 [ACK] Seq=104705 Ack=4852 Win=65535 Len=0"
"3654","50.420956","10.8.0.1","103.140.107.34.bc.googleusercontent.com","TCP","590","53874  >  443 [ACK] Seq=12193 Ack=43047 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"3655","50.421026","103.140.107.34.bc.googleusercontent.com","10.8.0.1","TCP","54","443  >  53874 [ACK] Seq=43047 Ack=12729 Win=65535 Len=0"
"3656","50.421033","10.8.0.1","103.140.107.34.bc.googleusercontent.com","TCP","590","53874  >  443 [ACK] Seq=12729 Ack=43047 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"3657","50.421045","103.140.107.34.bc.googleusercontent.com","10.8.0.1","TCP","54","443  >  53874 [ACK] Seq=43047 Ack=13265 Win=65535 Len=0"
"3658","50.421049","10.8.0.1","103.140.107.34.bc.googleusercontent.com","TLSv1.3","149","Application Data"
"3659","50.421059","103.140.107.34.bc.googleusercontent.com","10.8.0.1","TCP","54","443  >  53874 [ACK] Seq=43047 Ack=13360 Win=65535 Len=0"
"3660","50.421168","10.8.0.1","103.140.107.34.bc.googleusercontent.com","TLSv1.3","524","Application Data"
